29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Konglelaget	36
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Griseflaks	35
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Røkla	35
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Jippi Kah Yeah	33
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Theodor Brum Brum	33
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Gjerstad Hus Og Hyttebygg	32
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Har Det På Tunga	29
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Bad Qiz Rising	28
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Simple Minds	27
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Quizlamske Stat	26
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Arctandria	25
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Folken	23
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Pablo Quizcobar	20
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Bergenserene	18
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Nordlysduoen	18
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Underdogs	15
29	3	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Sweaty Box	8
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Cranium	43
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Fem-Null	38
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Frostrøyk 0,4	36
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Skoglybanden	34
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Litt Av En Gjeng	37
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Offline	33
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Kalkun-Party	30
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Flau Kuling	42
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Førtito	38
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Samvirkelaget	40
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Quizzly Bears	30
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Psyklus	26
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Kolvereid Il	28
29	3	Onsdag	Allmennquiz_Vaar2018	Onkel Oskar (Namsos)	Line Fjærs Fanklubb	23
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Sandblåst	51
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Gundermetoden	50
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Litt Sigen	47
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Hurraguttene	47
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	18.45	46
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	No Direction	46
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Familien	45
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Go Ahead Eagles	45
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Churchills	44
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Arti Læll	43
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Nærsynt	40
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	The Dnf'S	38
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Overlaget	37
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Elg I Solnedgang	35
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Steve Cook And Friends	33
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Triste Bananer	27
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Emil & Mathilde	26
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Hamkam Returns	20
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Trump Voter	18
29	3	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Team Malta	14
